"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","31T4R4OBOTTKY6DE144YLUT9SULC7N","A1D4I1QYL9713I","Approved","Fri Aug 07 15:18:04 PDT 2015","Fri Aug 07 15:20:32 PDT 2015","Fri Aug 14 15:20:32 PDT 2015","Fri Aug 07 21:53:43 PDT 2015","","","148","100% (1/1)","100% (1/1)","100% (1/1)","98e68bfafbb6110e228668de333f97d9"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","31T4R4OBOTTKY6DE144YLUT9SV1C75","A1B3VBDS79ZE38","Approved","Sat Aug 08 15:50:30 PDT 2015","Sat Aug 08 15:53:04 PDT 2015","Sat Aug 15 15:53:04 PDT 2015","Sun Aug 09 21:07:10 PDT 2015","","","154","100% (1/1)","100% (1/1)","100% (1/1)","70fd19abf183018c5007454afeb81711"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","324G5B4FB4L04EIYPOBEQTR8IP2706","AL19PSNQDQJWF","Approved","Mon Aug 03 11:12:52 PDT 2015","Mon Aug 03 11:37:19 PDT 2015","Mon Aug 10 11:37:19 PDT 2015","Tue Aug 04 16:58:51 PDT 2015","","","1467","100% (1/1)","100% (1/1)","100% (1/1)","13498b0c743f1acb6175fc2318ce87fd"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","32M8BPYGAUZU42AFMH4E2A4X3MEIGR","ANVAFB99K5RKP","Approved","Mon Aug 03 04:36:13 PDT 2015","Mon Aug 03 04:43:11 PDT 2015","Mon Aug 10 04:43:11 PDT 2015","Tue Aug 04 16:58:51 PDT 2015","","","418","100% (1/1)","100% (1/1)","100% (1/1)","ffaa805a51331a950ed1295cfbfb62b8"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","33IZTU6J82EUK281G3YWUYAFF98SXF","A16U1L4R6WV5G2","Approved","Mon Aug 03 01:52:58 PDT 2015","Mon Aug 03 01:57:03 PDT 2015","Mon Aug 10 01:57:03 PDT 2015","Tue Aug 04 16:58:51 PDT 2015","","","245","100% (1/1)","100% (1/1)","100% (1/1)","7126dfc5ffb04b7540e3ce7e68e94f4b"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","33L7PJKHCHB5K1K8XVRUO4P8QK28T3","A2HHK2B1GUH9GX","Approved","Mon Aug 03 10:50:25 PDT 2015","Mon Aug 03 10:53:27 PDT 2015","Mon Aug 10 10:53:27 PDT 2015","Tue Aug 04 16:58:51 PDT 2015","","","182","100% (1/1)","100% (1/1)","100% (1/1)","413866631ed676c65fd9e2b79b93ff2e"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","33LKR6A5KFXN910NYAIF9U20CEE1TU","A667L63P4M8NO","Approved","Mon Aug 03 05:44:24 PDT 2015","Mon Aug 03 05:48:04 PDT 2015","Mon Aug 10 05:48:04 PDT 2015","Tue Aug 04 16:58:51 PDT 2015","","","220","100% (1/1)","100% (1/1)","100% (1/1)","454f2de1b7066e95097b217f6357eb42"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","33M4IA01QHEIJN8O1EYR4O5JUJZXRV","A1SRI5PDX6WB9B","Approved","Wed Aug 05 16:39:03 PDT 2015","Wed Aug 05 16:43:07 PDT 2015","Wed Aug 12 16:43:07 PDT 2015","Fri Aug 07 13:57:37 PDT 2015","","","244","100% (1/1)","100% (1/1)","100% (1/1)","20cef6679351c5071aa31ed5981db239"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","33PPO7FECWSRSI0OKR36WP10QTLID2","A149ROBL26JWPJ","Approved","Sun Aug 02 21:13:03 PDT 2015","Sun Aug 02 21:14:24 PDT 2015","Sun Aug 09 21:14:24 PDT 2015","Tue Aug 04 16:58:51 PDT 2015","","","81","100% (1/1)","100% (1/1)","100% (1/1)","6dad0aa4ce3cd9dc8d999bcbfc8f9e73"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","33TIN5LC05N1FS2CCTK7WHCYPSY9YE","A3GK90X2QOFR53","Approved","Mon Aug 03 09:59:23 PDT 2015","Mon Aug 03 10:35:34 PDT 2015","Mon Aug 10 10:35:34 PDT 2015","Tue Aug 04 16:58:51 PDT 2015","","","2171","100% (1/1)","100% (1/1)","100% (1/1)","6eb73692e05f356407701d3258652025"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","34J10VATJGBLHR4TPD9QWO8Z99ZIQY","A2NA2OJT15COZY","Approved","Mon Aug 03 08:47:21 PDT 2015","Mon Aug 03 09:23:33 PDT 2015","Mon Aug 10 09:23:33 PDT 2015","Tue Aug 04 16:58:51 PDT 2015","","","2172","100% (1/1)","100% (1/1)","100% (1/1)","f257c3083092a0e64579e8b6964978ee"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","34Q075JO1YQMTS3W08U5PJ0VF3W01W","A3F90N8YVKJ4I7","Approved","Mon Aug 03 09:56:36 PDT 2015","Mon Aug 03 09:59:19 PDT 2015","Mon Aug 10 09:59:19 PDT 2015","Tue Aug 04 16:58:51 PDT 2015","","","163","100% (1/1)","100% (1/1)","100% (1/1)","47eb80e8dff359f7f5737a980d6d8f4c"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","34V1S5K3GTEZW8S66APFDQS5QKX96A","ASDKBXZBSJNZD","Approved","Tue Aug 04 06:30:15 PDT 2015","Tue Aug 04 06:33:30 PDT 2015","Tue Aug 11 06:33:30 PDT 2015","Tue Aug 04 16:58:52 PDT 2015","","","195","100% (1/1)","100% (1/1)","100% (1/1)","e6c686efe2c7e6828957303294fae466"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","34X6J5FLPUBHC2OZ7VUQ8PNZMOTQJN","A26K8OELA8ZDI9","Approved","Mon Aug 03 10:05:33 PDT 2015","Mon Aug 03 10:10:09 PDT 2015","Mon Aug 10 10:10:09 PDT 2015","Tue Aug 04 16:58:52 PDT 2015","","","276","100% (1/1)","100% (1/1)","100% (1/1)","7a8c82928591dd48af8c21fff210931d"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","351SEKWQS1UDO1QF561YOI8H8LTMDD","A30KO1ZDD4E02J","Approved","Sun Aug 09 05:14:22 PDT 2015","Sun Aug 09 05:29:12 PDT 2015","Sun Aug 16 05:29:12 PDT 2015","Sun Aug 09 21:07:10 PDT 2015","","","890","100% (1/1)","100% (1/1)","100% (1/1)","85d23023bc3e195b54d2bc718b4e72cb"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","354P56DE9LG05N2AYQUY0ZXRDQCS7N","A70L26UXLTGLC","Approved","Tue Aug 04 19:58:58 PDT 2015","Tue Aug 04 20:01:31 PDT 2015","Tue Aug 11 20:01:31 PDT 2015","Wed Aug 05 14:57:49 PDT 2015","","","153","100% (1/1)","100% (1/1)","100% (1/1)","5ab176529c99635b201933f52bdab7b2"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","354P56DE9LG05N2AYQUY0ZXREZO7SX","A14A8J5H98KLO6","Approved","Sun Aug 09 14:19:07 PDT 2015","Sun Aug 09 14:22:36 PDT 2015","Sun Aug 16 14:22:36 PDT 2015","Sun Aug 09 21:07:11 PDT 2015","","","209","100% (1/1)","100% (1/1)","100% (1/1)","0764c72fad90d13a68bbc37de57d2fa1"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","35K3O9HUACQCAXCYFE85ZA6TADUFE1","AS9E0S6DBSWH7","Approved","Sun Aug 02 21:10:10 PDT 2015","Sun Aug 02 21:33:05 PDT 2015","Sun Aug 09 21:33:05 PDT 2015","Tue Aug 04 16:58:52 PDT 2015","","","1375","100% (1/1)","100% (1/1)","100% (1/1)","9ae6104b04ccc46020e59646a82b24c6"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","35L9RVQFCPVDDP0Q04BA6D49CG9HUQ","A1WR2AKX164FZO","Approved","Mon Aug 03 00:52:34 PDT 2015","Mon Aug 03 00:55:31 PDT 2015","Mon Aug 10 00:55:31 PDT 2015","Tue Aug 04 16:58:52 PDT 2015","","","177","100% (1/1)","100% (1/1)","100% (1/1)","82ac8da9d05057229289f1638cf3e1c6"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","3634BBTX0P7OQ2EKBXYWKP4L3I5FI3","A14WWG6NKBDWGP","Approved","Wed Aug 05 23:25:57 PDT 2015","Wed Aug 05 23:29:30 PDT 2015","Wed Aug 12 23:29:30 PDT 2015","Fri Aug 07 13:57:38 PDT 2015","","","213","100% (1/1)","100% (1/1)","100% (1/1)","9bb9d168e67011344b8dab08d856e642"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","36DSNE9QZ6BERQBJSI2MJKSZ7NBOJD","A28L1K6D8QUCML","Approved","Mon Aug 03 10:03:48 PDT 2015","Mon Aug 03 10:08:38 PDT 2015","Mon Aug 10 10:08:38 PDT 2015","Tue Aug 04 16:58:52 PDT 2015","","","290","100% (1/1)","100% (1/1)","100% (1/1)","aa9940ed27783e0c8ccc48eb4d360f23"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","36PW28KO409HE6VQ4YMDL9V2DYHAEL","AL3UGBNTPA0I7","Approved","Mon Aug 03 11:09:44 PDT 2015","Mon Aug 03 11:30:29 PDT 2015","Mon Aug 10 11:30:29 PDT 2015","Tue Aug 04 16:58:52 PDT 2015","","","1245","100% (1/1)","100% (1/1)","100% (1/1)","5aac733f1548d766e0e598ac4d0693c7"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","36TFCYNS45N5UTUL59MXQK3D6ZDHX7","A1I9ZBV75AVWUS","Approved","Mon Aug 03 10:13:31 PDT 2015","Mon Aug 03 10:17:45 PDT 2015","Mon Aug 10 10:17:45 PDT 2015","Tue Aug 04 16:58:53 PDT 2015","","","254","100% (2/2)","100% (2/2)","100% (1/1)","194dacad49a11476d84569ddb22bf0e7"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","374TNBHA8C877RJYTVVTIC2NZSPQY4","A2YYQJ3JWA2KGD","Approved","Mon Aug 03 06:38:39 PDT 2015","Mon Aug 03 07:02:25 PDT 2015","Mon Aug 10 07:02:25 PDT 2015","Tue Aug 04 16:58:53 PDT 2015","","","1426","100% (1/1)","100% (1/1)","100% (1/1)","3d06e011c25281ca47154cb6cd841f3b"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","378XPAWRUDQTUBXC0HC46OTU5TAAIK","A5R8YACHCVLZC","Approved","Tue Aug 04 05:55:08 PDT 2015","Tue Aug 04 06:01:31 PDT 2015","Tue Aug 11 06:01:31 PDT 2015","Tue Aug 04 16:58:53 PDT 2015","","","383","100% (1/1)","100% (1/1)","100% (1/1)","fa7f21c584633052f0486b180310b754"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","37M28K1J0RQPPMHIIZX4IP8UI5EAJ5","AU5Y7J1PF0UIT","Approved","Sun Aug 02 21:09:18 PDT 2015","Sun Aug 02 21:11:32 PDT 2015","Sun Aug 09 21:11:32 PDT 2015","Tue Aug 04 16:58:53 PDT 2015","","","134","100% (1/1)","100% (1/1)","100% (1/1)","262f03ae69841ea52c11dd1f286987c9"
"37OPIVELUUGRBWOY4XPHISXWK2PHA8","34ZB3R61XVY8800KZUQQKXNGMM5HWI","Answer a survey about animal identification","A 5-10 minute survey in which you will be asked to identify 10 animals","survey, animal","$0.50","Sun Aug 02 21:05:57 PDT 2015","1000","BatchId:2042804;","3600","604800","Sun Aug 09 21:05:57 PDT 2015","","","37M28K1J0RQPPMHIIZX4IP8UI6AJAC","AUQ79MANVDU9B","Approved","Mon Aug 03 10:50:43 PDT 2015","Mon Aug 03 10:52:41 PDT 2015","Mon Aug 10 10:52:41 PDT 2015","Tue Aug 04 16:58:53 PDT 2015","","","118","100% (1/1)","100% (1/1)","100% (1/1)","a532f2f6ee9dd63e16841579855d7773"
